time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-04-27T09:36:35.610Z,37.9951667,-122.0605,17.42,3.37,mw,202,31,0.04284,0.2,nc,nc73172850,2019-07-13T18:42:43.040Z,"2km NE of Pacheco, CA",earthquake,0.16,0.2,,3,reviewed,nc,nc
2019-04-27T02:38:37.100Z,40.3303333,-124.6136667,20.68,3.07,ml,48,239,0.2115,0.19,nc,nc73172710,2019-07-13T18:42:42.040Z,"28km W of Petrolia, CA",earthquake,0.75,0.33,0.224,10,reviewed,nc,nc
2019-04-26T20:04:02.060Z,33.8933333,-116.2528333,2.62,2.6,ml,90,36,0.07342,0.16,ci,ci38334783,2019-04-29T18:16:03.580Z,"15km ENE of Thousand Palms, CA",earthquake,0.11,0.24,0.239,25,reviewed,ci,ci
2019-04-26T14:40:20.770Z,38.7875,-122.7208333,1.68,2.54,md,63,36,,0.06,nc,nc73172430,2019-04-27T12:52:28.299Z,"3km WNW of Anderson Springs, CA",earthquake,0.13,0.2,0.223,37,reviewed,nc,nc
2019-04-26T13:59:45.950Z,38.0561667,-118.812,8.95,2.96,md,35,93,0.02914,0.05,nc,nc73172395,2019-04-27T02:06:02.485Z,"25km SE of Bodie, CA",earthquake,0.25,0.59,0.207,35,reviewed,nc,nc
2019-04-25T15:09:31.730Z,33.5003333,-116.457,5.73,2.75,ml,115,16,0.03483,0.19,ci,ci38332375,2019-04-28T23:55:20.999Z,"21km ESE of Anza, CA",earthquake,0.1,0.31,0.133,142,reviewed,ci,ci
2019-04-24T20:49:03.960Z,40.4065,-124.6573333,22.14,2.65,md,25,262,0.2537,0.19,nc,nc73171390,2019-04-25T06:20:03.246Z,"33km WNW of Petrolia, CA",earthquake,1.02,0.65,0.156,45,reviewed,nc,nc
2019-04-24T20:11:45.796Z,43.7601,-105.2072,0,3.5,ml,,152,1.468,0.56,us,us70003ble,2019-07-13T18:42:37.040Z,"Wyoming",mining explosion,5.5,1.9,0.042,74,reviewed,us,us
2019-04-24T16:47:17.960Z,40.3475,-124.7828333,13.03,2.83,ml,43,234,0.3417,0.15,nc,nc73171290,2019-04-24T22:37:02.408Z,"42km W of Petrolia, CA",earthquake,0.62,1.07,0.172,12,reviewed,nc,nc
2019-04-24T16:35:17.345Z,47.5747,-92.6855,0,3,mb_lg,,81,0.884,0.15,us,us70003bfm,2019-07-13T18:42:37.040Z,"Minnesota",mining explosion,5.3,1.5,0.095,29,reviewed,us,us
2019-04-24T10:56:54.100Z,36.1358333,-89.4398333,14.16,3.69,mw,79,60,0.05408,0.12,nm,nm60268341,2019-07-13T18:42:36.040Z,"12km NNW of Dyersburg, Tennessee",earthquake,0.15,0.22,,50,reviewed,nm,nm
2019-04-24T02:02:50.180Z,37.382,-118.5451667,8.42,2.58,md,31,58,0.0322,0.06,nc,nc73170935,2019-04-29T17:46:45.199Z,"6km SE of Round Valley, CA",earthquake,0.41,1.07,0.229,34,reviewed,nc,nc
2019-04-23T22:41:24.200Z,31.9075,-115.8211667,9.7,2.58,ml,12,170,0.145,0.16,ci,ci38329303,2019-04-23T23:44:56.955Z,"71km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.43,0.61,0.199,57,reviewed,ci,ci
2019-04-23T22:07:26.046Z,37.2459,-115.0344,6.9,2.6,ml,7,75.63,0.161,0.2084,nn,nn00683004,2019-07-13T18:42:35.040Z,"17km SE of Alamo, Nevada",earthquake,,13.4,0.34,5,reviewed,nn,nn
2019-04-23T21:15:10.030Z,35.47,-115.5395,-1.06,2.52,ml,15,74,0.01816,0.16,ci,ci38329143,2019-04-24T02:05:13.940Z,"21km SW of Primm, NV",quarry blast,0.32,31.61,0.133,36,reviewed,ci,ci
2019-04-23T19:16:42.739Z,43.5203,-105.2605,0,3.3,ml,,111,1.269,0.76,us,us70003ftk,2019-07-13T18:42:53.040Z,"Wyoming",mining explosion,2.3,1.9,0.047,59,reviewed,us,us
2019-04-23T16:50:53.650Z,33.3606667,-116.3948333,11.77,2.75,ml,110,22,0.04102,0.19,ci,ci38328295,2019-04-24T18:09:59.672Z,"12km N of Borrego Springs, CA",earthquake,0.12,0.37,0.283,26,reviewed,ci,ci
2019-04-23T09:42:06.180Z,32.9051667,-115.5123333,7.8,2.92,ml,74,33,0.04086,0.33,ci,ci38327599,2019-04-24T18:07:51.108Z,"8km NE of Imperial, CA",earthquake,0.23,0.56,0.161,92,reviewed,ci,ci
2019-04-23T09:03:33.130Z,32.9456667,-88.0328333,0.46,2.59,md,10,97,0.2544,0.37,se,se60081623,2019-05-14T13:48:06.260Z,"17km NW of Eutaw, Alabama",earthquake,0.78,0.17,0.058,11,reviewed,se,se
2019-04-23T03:24:03.130Z,32.9038333,-115.5113333,17.01,3.73,mw,98,27,0.04161,0.29,ci,ci38327303,2019-07-13T18:42:34.040Z,"8km NE of Imperial, CA",earthquake,0.18,0.48,,4,reviewed,ci,ci
2019-04-23T03:11:58.390Z,32.1741667,-115.1468333,24.34,2.63,ml,18,227,0.1417,0.25,ci,ci38327295,2019-04-24T18:08:55.264Z,"6km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,0.81,1.17,0.149,47,reviewed,ci,ci
2019-04-23T01:09:10.360Z,36.2893333,-89.5228333,8.68,2.51,md,52,29,0.03461,0.11,nm,nm60268121,2019-07-13T18:42:34.040Z,"4km NW of Ridgely, Tennessee",earthquake,0.14,0.32,0.058,34,reviewed,nm,nm
2019-04-22T22:19:19.530Z,31.902,-117.2398333,5.67,3.39,ml,29,267,0.4906,0.29,ci,ci38326967,2019-06-26T20:55:16.040Z,"47km SW of Primo Tapia, B.C., MX",earthquake,0.63,31.61,0.154,221,reviewed,ci,ci
2019-04-22T08:13:16.250Z,35.3948333,-118.5493333,3.56,2.57,ml,44,45,0.1474,0.27,ci,ci37418317,2019-04-24T18:06:41.854Z,"22km SSW of Bodfish, CA",earthquake,0.27,0.98,0.161,30,reviewed,ci,ci
2019-04-22T08:12:50.080Z,35.391,-118.5448333,3.97,3.3,ml,80,43,0.1421,0.16,ci,ci38555640,2019-06-26T20:55:12.040Z,"22km SSW of Bodfish, CA",earthquake,0.11,0.55,0.174,294,reviewed,ci,ci
2019-04-22T06:18:07.197Z,36.3754,-98.4151,5,2.5,mb_lg,,33,0.153,0.31,us,us70003a4v,2019-06-26T20:55:11.040Z,"13km NNE of Fairview, Oklahoma",earthquake,0.9,1.6,0.077,44,reviewed,us,us
2019-04-22T05:45:09.840Z,36.6018333,-121.2125,8.62,3.59,mw,67,32,0.03715,0.08,nc,nc73170140,2019-06-26T20:55:11.040Z,"10km NW of Pinnacles, CA",earthquake,0.12,0.22,,3,reviewed,nc,nc
2019-04-21T16:38:03.050Z,38.7901667,-122.7673333,2.65,2.96,md,77,44,0.01637,0.06,nc,nc73169920,2019-06-26T20:55:08.040Z,"2km NNW of The Geysers, CA",earthquake,0.1,0.15,0.209,79,reviewed,nc,nc
2019-04-21T13:47:30.768Z,36.325,-112.2296,10,3.1,ml,,82,0.114,0.67,us,us700039zh,2019-06-26T20:55:07.040Z,"31km NNW of Grand Canyon Village, Arizona",earthquake,3.9,2,0.034,114,reviewed,us,us
2019-04-20T14:41:49.179Z,31.3428,-115.6838,10,4.5,mww,,184,0.697,0.65,us,us700039mz,2019-06-26T20:55:01.040Z,"65km NNE of Camalu, Mexico",earthquake,2.4,2,0.069,20,reviewed,us,us
2019-04-20T11:33:47.400Z,40.4336667,-111.4286667,3.66,2.58,ml,16,89,0.07756,0.16,uu,uu60321652,2019-06-26T20:55:00.040Z,"8km S of Heber, Utah",earthquake,0.45,2.16,0.072,8,reviewed,uu,uu
2019-04-19T02:53:41.010Z,40.2346667,-124.1678333,10.53,2.66,md,31,99,0.01601,0.2,nc,nc73168640,2019-04-20T03:13:03.723Z,"14km SE of Petrolia, CA",earthquake,0.37,0.43,0.179,41,reviewed,nc,nc
2019-04-19T00:48:46.750Z,37.1048333,-121.4928333,-0.08,2.69,md,67,48,0.03684,0.08,nc,nc73168590,2019-04-19T14:05:10.899Z,"11km ENE of San Martin, CA",earthquake,0.11,0.33,0.153,97,reviewed,nc,nc
2019-04-19T00:28:06.131Z,46.9295,-112.5057,10,2.7,ml,,183,0.106,0.92,us,us7000390k,2019-06-26T20:54:53.040Z,"13km ESE of Lincoln, Montana",earthquake,2.8,2,0.056,42,reviewed,us,us
2019-04-18T22:53:50.680Z,32.3503333,-115.1421667,28.61,2.91,ml,34,156,0.07331,0.26,ci,ci38552048,2019-06-26T20:54:52.040Z,"5km E of Delta, B.C., MX",earthquake,0.57,0.33,0.16,91,reviewed,ci,ci
2019-04-18T21:35:46.460Z,37.1748333,-122.3355,11.97,2.51,md,25,210,0.02531,0.14,nc,nc73168510,2019-04-23T04:53:58.632Z,"20km WNW of Boulder Creek, CA",earthquake,0.35,0.74,0.145,21,reviewed,nc,nc
2019-04-18T21:35:29.410Z,37.1675,-122.3515,13.53,2.83,md,86,189,0.03123,0.19,nc,nc73168515,2019-04-19T13:34:39.613Z,"21km WNW of Boulder Creek, CA",earthquake,0.32,0.21,0.18,77,reviewed,nc,nc
2019-04-18T17:00:02.726Z,47.4575,-92.9888,0,3,ml,,76,1.121,0.58,us,us700038qc,2019-06-26T20:54:52.040Z,"Minnesota",mining explosion,3.8,1.7,0.181,4,reviewed,us,us
2019-04-18T05:56:58.800Z,38.2656667,-108.9336667,-1.25,2.5,ml,10,146,0.2587,0.11,uu,uu60321487,2019-06-26T20:54:49.040Z,"55km N of Dove Creek, Colorado",earthquake,0.88,2.34,0.314,4,reviewed,uu,uu
2019-04-18T03:15:15.580Z,35.9286667,-120.476,9.64,2.97,md,56,71,0.01833,0.06,nc,nc73168145,2019-06-26T20:54:48.040Z,"5km NW of Parkfield, CA",earthquake,0.17,0.16,0.164,82,reviewed,nc,nc
2019-04-17T21:51:28.990Z,37.2985,-118.3086667,12.47,2.54,md,30,131,0.06792,0.04,nc,nc73168085,2019-04-18T23:37:48.237Z,"7km ENE of Wilkerson, CA",earthquake,1.14,0.95,0.223,32,reviewed,nc,nc
2019-04-17T19:50:58.740Z,43.4702,-105.2927,0,3.4,ml,,146,1.218,1.18,us,us7000381j,2019-06-26T20:54:47.040Z,"Wyoming",mining explosion,3.9,1.7,0.044,69,reviewed,us,us
2019-04-17T12:08:06.380Z,36.8411667,-121.568,5.04,2.83,ml,65,40,0.02535,0.13,nc,nc73167895,2019-04-22T05:50:48.926Z,"3km W of San Juan Bautista, CA",earthquake,0.14,0.33,0.163,34,reviewed,nc,nc
2019-04-16T21:48:36.454Z,43.7084,-105.3795,0,3.3,ml,,148,1.348,0.47,us,us700037fw,2019-06-26T20:54:45.040Z,"Wyoming",mining explosion,5.6,1.9,0.061,41,reviewed,us,us
2019-04-16T21:25:16.656Z,36.4779,-97.7462,5,2.8,mb_lg,,35,0.156,0.23,us,us700037f8,2019-06-26T20:54:45.040Z,"14km NE of Enid, Oklahoma",earthquake,1,1.8,0.06,73,reviewed,us,us
2019-04-16T13:26:57.700Z,35.0466667,-119.0486667,8.95,2.64,ml,64,42,0.1534,0.24,ci,ci38548008,2019-04-24T18:06:14.114Z,"16km NW of Grapevine, CA",earthquake,0.2,0.66,0.132,25,reviewed,ci,ci
2019-04-16T12:59:14.412Z,46.3697,-111.4068,5,2.5,ml,,95,0.259,0.98,us,us7000373l,2019-06-26T20:54:43.040Z,"10km ENE of Townsend, Montana",earthquake,1.7,1.9,0.059,38,reviewed,us,us
2019-04-16T11:23:58.920Z,36.2148333,-89.458,9.32,2.8,md,49,31,0.03405,0.15,nm,nm60266676,2019-06-26T20:54:43.040Z,"4km SSE of Ridgely, Tennessee",earthquake,0.23,0.51,0.137,48,reviewed,nm,nm
2019-04-16T11:09:22.250Z,36.2081667,-89.4601667,8.11,2.51,md,40,47,0.03896,0.11,nm,nm60266671,2019-06-26T20:54:43.040Z,"3km SSE of Ridgely, Tennessee",earthquake,0.22,0.47,0.096,33,reviewed,nm,nm
2019-04-16T10:34:27.198Z,45.8586,-111.3547,3.23,2.5,ml,,66,0.048,0.59,us,us70003709,2019-06-26T20:54:43.040Z,"1km W of Manhattan, Montana",earthquake,1.4,6,0.055,44,reviewed,us,us
2019-04-16T01:09:44.370Z,37.3825,-118.539,9.22,2.67,md,28,61,0.03509,0.06,nc,nc73167120,2019-04-17T02:05:41.222Z,"6km SE of Round Valley, CA",earthquake,0.32,0.73,0.246,33,reviewed,nc,nc
2019-04-15T23:49:14.680Z,48.3831,-115.8705,1,2.6,ml,,168,0.374,1.2,us,us7000374m,2019-06-20T19:03:48.040Z,"26km WSW of Libby, Montana",mine collapse,3.9,1.6,0.06,36,reviewed,us,us
2019-04-15T18:29:19.334Z,35.1533,-95.3511,5,2.5,mb_lg,,158,1.003,0.55,us,us700036ie,2019-06-20T19:03:46.040Z,"3km NNE of Quinton, Oklahoma",earthquake,1.1,2,0.104,24,reviewed,us,us
2019-04-15T17:55:57.970Z,37.3823333,-118.5381667,9.35,3.88,mw,37,60,0.03532,0.07,nc,nc73166830,2019-06-20T19:03:46.040Z,"6km SE of Round Valley, CA",earthquake,0.28,0.68,,3,reviewed,nc,nc
2019-04-15T15:58:47.900Z,37.3823333,-118.5385,9.04,3.29,mw,36,62,0.03517,0.06,nc,nc73166680,2019-06-20T19:03:45.040Z,"6km SE of Round Valley, CA",earthquake,0.24,0.56,,3,reviewed,nc,nc
2019-04-15T15:21:02.630Z,33.4701667,-116.4366667,11.21,2.89,ml,112,24,0.05388,0.18,ci,ci38547136,2019-06-20T19:03:44.040Z,"24km ESE of Anza, CA",earthquake,0.1,0.31,0.151,142,reviewed,ci,ci
2019-04-15T14:19:16.570Z,37.3843333,-118.5371667,8.72,2.89,md,33,84,0.03742,0.05,nc,nc73166590,2019-04-16T02:04:17.185Z,"6km ESE of Round Valley, CA",earthquake,0.25,0.59,0.176,46,reviewed,nc,nc
2019-04-15T12:20:25.410Z,37.38,-118.5388333,10.17,2.52,md,32,70,0.09023,0.11,nc,nc73166470,2019-04-16T23:27:04.021Z,"6km SE of Round Valley, CA",earthquake,0.34,1.14,0.259,33,reviewed,nc,nc
2019-04-15T11:54:03.180Z,38.8148333,-122.7991667,1.24,4.12,mw,79,19,0.00749,0.09,nc,nc73166265,2019-06-20T19:03:42.040Z,"6km NW of The Geysers, CA",earthquake,0.09,0.14,,6,reviewed,nc,nc
2019-04-15T09:40:16.356Z,34.032,-97.3875,7.74,2.6,mb_lg,,36,0.338,0.79,us,us7000369v,2019-06-20T19:03:42.040Z,"14km SSE of Wilson, Oklahoma",earthquake,1.6,5.4,0.058,78,reviewed,us,us
2019-04-15T02:37:29.860Z,40.6336667,-124.8678333,19.97,2.55,md,26,280,0.4339,0.15,nc,nc73165970,2019-04-16T04:39:03.850Z,"51km W of Ferndale, CA",earthquake,1.02,2.31,0.29,25,reviewed,nc,nc
2019-04-14T17:58:54.030Z,36.5941667,-121.1943333,5.26,2.71,md,67,48,0.02355,0.07,nc,nc73165785,2019-04-16T01:56:02.769Z,"8km NNW of Pinnacles, CA",earthquake,0.12,0.2,0.188,89,reviewed,nc,nc
2019-04-14T09:47:02.388Z,36.8549,-104.9267,5.19,2.7,ml,,125,0.073,0.52,us,us700035ug,2019-06-20T19:03:35.040Z,"38km N of Cimarron, New Mexico",earthquake,2.9,4.2,0.06,45,reviewed,us,us
2019-04-14T07:21:53.492Z,46.883,-112.6758,10,2.5,ml,,53,0.073,0.86,us,us700035xk,2019-06-20T19:03:34.040Z,"8km S of Lincoln, Montana",earthquake,1,2,0.091,16,reviewed,us,us
2019-04-14T04:09:16.300Z,38.752,-112.7508333,-0.12,2.68,ml,23,73,0.2592,0.19,uu,uu60320942,2019-06-20T19:03:33.040Z,"44km WSW of Fillmore, Utah",earthquake,0.41,31.61,0.131,12,reviewed,uu,uu
2019-04-14T04:01:39.330Z,38.738,-112.7708333,-0.97,3.14,md,20,78,0.2404,0.17,uu,uu60018844,2019-08-21T16:25:20.079Z,"43km NNE of Milford, Utah",earthquake,0.39,0.69,0.063,3,reviewed,uu,uu
2019-04-14T03:59:54.370Z,38.7718333,-112.7648333,1.11,4.06,ml,28,49,0.2737,0.18,uu,uu60320932,2019-06-20T19:03:33.040Z,"44km WSW of Fillmore, Utah",earthquake,0.34,1.02,0.13,21,reviewed,uu,uu
2019-04-13T19:53:50.193Z,35.2998,-97.9158,5,2.5,mb_lg,,44,0.139,0.6,us,us700035ia,2019-06-20T19:03:31.040Z,"2km ESE of Minco, Oklahoma",earthquake,1.2,1.6,0.093,30,reviewed,us,us
2019-04-13T19:35:45.780Z,37.7795,-122.1845,4.89,2.63,md,82,25,0.006304,0.1,nc,nc73165380,2019-04-30T06:53:33.000Z,"4km ESE of Oakland, CA",earthquake,0.1,0.21,0.139,74,reviewed,nc,nc
2019-04-13T18:59:21.280Z,37.014,-121.7985,13.3,2.92,md,87,76,0.028,0.16,nc,nc73165370,2019-06-15T09:35:18.863Z,"3km NNE of Corralitos, CA",earthquake,0.18,0.34,0.151,119,reviewed,nc,nc
2019-04-13T18:55:41.380Z,37.1823,-97.6147,6.67,2.7,mb_lg,,84,0.046,0.43,us,us700035hk,2019-06-20T19:03:31.040Z,"16km N of Caldwell, Kansas",earthquake,1.5,0.9,0.081,40,reviewed,us,us
2019-04-13T17:50:15.464Z,44.7244,-112.5044,12.81,2.8,ml,,35,0.152,0.52,us,us700035gy,2019-06-20T19:03:31.040Z,"11km NE of Lima, Montana",earthquake,1.1,10.4,0.046,62,reviewed,us,us
2019-04-13T15:44:26.890Z,37.8655,-122.2445,11.29,2.87,md,111,23,0.008588,0.1,nc,nc73165280,2019-04-20T00:23:53.899Z,"3km ESE of Berkeley, CA",earthquake,0.11,0.19,0.16,95,reviewed,nc,nc
2019-04-13T13:56:35.230Z,40.436,-121.9876667,13.78,2.58,md,25,43,0.1448,0.1,nc,nc73165255,2019-04-16T02:38:03.025Z,"10km SW of Shingletown, CA",earthquake,0.25,0.7,0.182,46,reviewed,nc,nc
2019-04-13T13:38:02.950Z,36.8175,-97.7125,7.19,2.59,ml,96,54,0,0.22,ok,ok2019hfkh,2019-06-20T19:03:30.040Z,"2km NE of Medford, Oklahoma",earthquake,,0.5,0.23,33,reviewed,ok,ok
2019-04-13T09:06:58.730Z,36.0636667,-117.6911667,1.04,2.65,ml,37,29,0.1202,0.15,ci,ci38545024,2019-04-24T18:09:15.339Z,"23km E of Coso Junction, CA",earthquake,0.14,0.24,0.138,26,reviewed,ci,ci
2019-04-13T00:39:16.480Z,32.2036667,-115.255,19.65,3.08,ml,32,154,0.1811,0.31,ci,ci38544608,2019-06-20T19:03:28.040Z,"8km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.55,0.79,0.185,161,reviewed,ci,ci
2019-04-12T21:58:03.830Z,38.8111667,-122.8201667,1.71,3.08,ml,70,22,0.007405,0.07,nc,nc73164840,2019-06-20T19:03:27.040Z,"7km NW of The Geysers, CA",earthquake,0.09,0.13,0.114,29,reviewed,nc,nc
2019-04-12T17:50:55.247Z,37.1402,-115.6497,10.4,2.7,ml,46,54.91,0.242,0.178,nn,nn00682148,2019-06-20T19:03:26.040Z,"49km WSW of Alamo, Nevada",earthquake,,1.9,0.27,29,reviewed,nn,nn
2019-04-12T11:40:54.690Z,44.7192,-112.513,11.59,3,ml,,37,0.151,0.59,us,us700034xm,2019-06-20T19:03:23.040Z,"11km NE of Lima, Montana",earthquake,2,11.2,0.048,58,reviewed,us,us
2019-04-12T11:29:31.940Z,34.0556667,-118.4178333,7.3,2.88,ml,125,47,0.02287,0.22,ci,ci38543704,2019-04-24T18:07:32.465Z,"0km SSW of Century City, CA",earthquake,0.13,0.24,0.168,180,reviewed,ci,ci
2019-04-12T10:43:33.911Z,44.5771,-114.2882,5,3.4,ml,,58,0.684,1.33,us,us700034x2,2019-06-20T19:03:23.040Z,"9km NNW of Challis, Idaho",earthquake,1.8,1.9,0.035,106,reviewed,us,us
2019-04-12T03:51:21.607Z,31.1033,-87.342,5,2.6,ml,,221,0.131,0.54,us,us700034sa,2019-06-20T19:03:21.040Z,"13km NW of Flomaton, Alabama",earthquake,1.5,1.9,0.128,8,reviewed,us,us
2019-04-11T21:13:27.746Z,38.5297,-115.6904,4.8,2.6,ml,15,119.27,0.843,0.1881,nn,nn00682069,2019-06-20T19:03:18.040Z,"30km SW of Currant, Nevada",earthquake,,5.9,0.26,6,reviewed,nn,nn
2019-04-11T20:11:00.727Z,31.0832,-87.1989,9.54,3.1,mwr,,83,0.047,0.52,us,us700034pm,2019-06-20T19:03:18.040Z,"10km NNE of Flomaton, Alabama",earthquake,2.5,3.2,,4,reviewed,us,slm
2019-04-11T20:10:59.470Z,37.1043333,-121.4916667,-0.3,3.12,mw,71,48,0.03581,0.1,nc,nc73164200,2019-06-20T19:03:18.040Z,"11km ENE of San Martin, CA",earthquake,0.11,0.4,,3,reviewed,nc,nc
2019-04-11T16:33:00.465Z,31.0839,-87.2287,7.96,2.5,mb_lg,,102,0.049,0.45,us,us700034pu,2019-06-20T19:03:17.040Z,"9km NNE of Flomaton, Alabama",earthquake,1.6,2.5,0.17,9,reviewed,us,us
2019-04-11T16:28:08.921Z,39.9672,-119.5613,11.4,2.8,ml,19,104.7,0.204,0.1691,nn,nn00682032,2019-06-20T19:03:17.040Z,"37km NNE of Spanish Springs, Nevada",earthquake,,1.9,0.22,6,reviewed,nn,nn
2019-04-11T13:05:29.520Z,34.1106667,-117.3161667,16.15,3.4,ml,205,11,0.01779,0.2,ci,ci38542824,2019-08-01T16:03:45.296Z,"3km SW of San Bernardino, CA",earthquake,0.09,0.2,0.162,327,reviewed,ci,ci
2019-04-10T06:40:30.628Z,37.2445,-98.0397,6.33,2.5,mb_lg,,90,0.027,0.53,us,us700033ia,2019-06-20T19:03:11.040Z,"4km SSW of Harper, Kansas",earthquake,1.5,0.8,0.102,25,reviewed,us,us
2019-04-10T06:22:53.006Z,44.7065,-112.4959,10,3,ml,,53,0.134,0.49,us,us700033i4,2019-06-20T19:03:11.040Z,"10km NE of Lima, Montana",earthquake,1.5,2,0.052,48,reviewed,us,us
2019-04-10T04:32:11.370Z,39.0555,-110.9623333,17.46,3.17,ml,24,53,0.2135,0.23,uu,uu60320462,2019-06-20T19:03:10.040Z,"15km ESE of Ferron, Utah",earthquake,0.61,1.06,0.199,18,reviewed,uu,uu
2019-04-09T23:00:57.590Z,40.3066667,-124.595,18.18,2.7,md,26,262,0.1939,0.13,nc,nc73163280,2019-04-10T04:27:03.778Z,"26km W of Petrolia, CA",earthquake,0.38,0.39,0.178,25,reviewed,nc,nc
2019-04-09T18:11:13.882Z,44.6939,-112.5231,10,3.3,ml,,53,0.136,0.88,us,us600032ge,2019-06-20T19:03:09.040Z,"8km NE of Lima, Montana",earthquake,2,2,0.053,46,reviewed,us,us
2019-04-09T18:08:46.055Z,44.6972,-112.5078,14.45,4.6,mww,,41,0.131,0.43,us,us600032fs,2019-07-14T02:17:00.728Z,"9km NE of Lima, Montana",earthquake,1.2,6.1,0.086,13,reviewed,us,us
2019-04-09T14:24:29.961Z,36.6391,-113.4476,5,2.5,ml,,49,0.406,0.66,us,us2000kcx4,2019-06-20T19:03:08.040Z,"51km ESE of Littlefield, Arizona",earthquake,1.4,1.6,0.041,80,reviewed,us,us
2019-04-09T11:22:43.100Z,40.398,-71.9855,7.06,3.04,ml,9,245,1.006,0.23,ld,ld60168101,2019-06-20T19:03:08.040Z,"51km SE of Southampton, New York",earthquake,1.25,31.61,0.233,11,reviewed,ld,ld
2019-04-09T09:34:14.390Z,31.147,-115.8911667,0.39,3.15,ml,12,222,0.2603,0.15,ci,ci37610730,2019-04-09T14:45:34.769Z,"90km SE of Maneadero, B.C., MX",earthquake,0.29,0.83,0.152,105,reviewed,ci,ci
2019-04-09T06:56:42.271Z,37.1934,-115.3733,8.4,2.5,ml,44,68.41,0.333,0.1467,nn,nn00681877,2019-06-20T19:03:07.040Z,"26km SW of Alamo, Nevada",earthquake,,3.8,0.35,26,reviewed,nn,nn
2019-04-09T02:31:37.566Z,38.333,-115.8123,11,2.7,ml,23,107.77,0.691,0.2217,nn,nn00681867,2019-06-20T19:03:07.040Z,"51km ENE of Warm Springs, Nevada",earthquake,,2.4,0.37,8,reviewed,nn,nn
2019-04-08T23:45:32.730Z,32.0136667,-115.8041667,10.72,2.6,ml,21,220,0.1225,0.22,ci,ci37610570,2019-04-09T01:46:40.979Z,"64km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.84,0.97,0.173,22,reviewed,ci,ci
2019-04-08T21:49:14.100Z,33.234,-116.7768333,11.94,2.64,ml,93,17,0.01528,0.21,ci,ci37610370,2019-04-10T23:56:25.403Z,"2km SW of Lake Henshaw, CA",earthquake,0.13,0.4,0.137,26,reviewed,ci,ci
2019-04-08T13:02:07.690Z,47.8016666666667,-122.382166666667,26.61,2.55,ml,40,40,,0.17,uw,uw61516191,2019-06-18T15:50:54.040Z,"0km N of Woodway, Washington",earthquake,0.31,0.48,0.164252885007494,33,reviewed,uw,uw
2019-04-08T08:20:39.647Z,31.1849,-103.2911,1.85,2.6,ml,,55,0.265,0.65,us,us2000kc70,2019-06-18T15:50:52.040Z,"32km SE of Pecos, Texas",earthquake,0.9,4.4,0.097,62,reviewed,us,us
2019-04-08T03:47:00.670Z,40.3096667,-124.415,18.28,2.56,md,19,250,0.0593,0.12,nc,nc73162425,2019-04-10T04:12:03.694Z,"11km W of Petrolia, CA",earthquake,0.51,0.32,0.203,22,reviewed,nc,nc
2019-04-07T18:52:00.113Z,43.5802,-105.6125,0,3.3,ml,,124,1.143,1.39,us,us700036fs,2019-06-18T15:50:46.040Z,"Wyoming",mining explosion,5.2,1.9,0.057,40,reviewed,us,us
2019-04-06T21:01:41.937Z,30.8278,-114.0297,10,5.2,mww,,131,0.736,0.64,us,us2000kbgw,2019-06-18T15:50:37.040Z,"71km SW of Puerto Penasco, Mexico",earthquake,2.5,1.8,0.039,62,reviewed,us,us
2019-04-06T19:47:05.000Z,31.2183333,-114.2978333,5.94,3.17,ml,3,186,0.5074,46.24,ci,ci37608658,2019-04-08T20:30:54.329Z,"127km SSE of Estacion Coahuila, B.C., MX",earthquake,99,31.61,0.17,2,reviewed,ci,ci
2019-04-06T17:59:41.558Z,38.3738,-115.8204,6.2,3.2,ml,62,72.2,0.732,0.247,nn,nn00681685,2019-06-18T15:50:36.040Z,"50km SW of Currant, Nevada",earthquake,,2.2,0.38,23,reviewed,nn,nn
2019-04-06T08:45:12.816Z,30.7874,-114.0946,10,4.1,mb,,166,0.696,1.1,us,us2000kb8g,2019-06-18T15:50:33.040Z,"77km ESE of San Felipe, Mexico",earthquake,5.3,2,0.184,8,reviewed,us,us
2019-04-06T05:53:55.124Z,36.9791,-104.7578,7.86,2.7,ml,,60,0.144,1.05,us,us2000kb63,2019-06-18T15:50:31.040Z,"29km WNW of Raton, New Mexico",earthquake,2,5.3,0.088,23,reviewed,us,us
2019-04-06T04:55:02.940Z,48.6006666666667,-123.0795,13.16,2.87,ml,28,83,,0.24,uw,uw61516001,2019-06-18T15:50:31.040Z,"8km NNW of Friday Harbor, Washington",earthquake,0.38,0.91,0.172066874021563,21,reviewed,uw,uw
2019-04-06T00:05:48.440Z,36.8562,-104.9053,5,2.9,ml,,66,0.063,0.6,us,us2000kb31,2019-06-18T15:50:29.040Z,"38km N of Cimarron, New Mexico",earthquake,2.2,2,0.059,70,reviewed,us,us
2019-04-05T22:22:33.820Z,38.7868333,-122.7596667,1.32,2.84,md,73,35,0.01678,0.08,nc,nc73161580,2019-06-18T15:50:29.040Z,"1km NNW of The Geysers, CA",earthquake,0.1,0.18,0.206,58,reviewed,nc,nc
